sample_name	target_intended	stratum	canonical_smiles	leakage_class	max_tanimoto_to_training	max_tanimoto_to_approved	iptm	interface_pae_min	intended_target_rank	intended_target_cosine	top10_off_target_genes	top10_off_target_cosines	top10_off_target_ranks	max_off_target_cosine	n_other_decoder_targets_in_top50	qed	mw	logp	ro5_compliant
dec_JAK3_0772	JAK3	scaffold_div	CCCn1cc(Nc2ncc(C(N)=O)c(NCc3ccc(F)cc3)n2)cn1	C	0.7143	0.134	0.86	2.98	1	0.2623	JAK3;TYK2;Tyk2;Jak3;STK17A;JAK1;Jak1;PTK2;CAMK1D;MYLK2	0.2623;0.2516;0.2499;0.2290;0.2190;0.2161;0.2147;0.2124;0.1873;0.1867	1;2;5;17;19;20;21;22;50;51	0.2623	3	0.5629	369.4	2.677	True
dec_JAK3_0773	JAK3	scaffold_div	CCC[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C[C@@H](O)C(F)(F)F)c3)nc12	C	0.9146	0.1538	0.88	2.51	1	0.2616	JAK3;Jak1;JAK1;Jak3;Jak2;TYK2;JAK2;Tyk2;RIPK1;ITK	0.2616;0.2495;0.2491;0.2004;0.1929;0.1672;0.1628;0.1624;0.1492;0.1359	1;2;3;7;18;44;45;46;81;131	0.2616	4	0.3576	559.55	1.958	False
dec_JAK3_0774	JAK3	scaffold_div	CCOC(=O)c1c[nH]c2ncnc(-c3cccc(NC(=O)C=CN)c3)c12	C	0.8644	0.1702	0.97	1.03	1	0.2882	JAK3;Jak3;Jak2;TYK2;JAK2;Tyk2;JAK1;MAP3K20;Jak1;MAP3K9	0.2882;0.2783;0.2091;0.2086;0.2083;0.2052;0.2021;0.2018;0.1901;0.1814	1;4;34;35;36;62;70;77;83;97	0.2882	5	0.4783	351.37	2.212	True
dec_JAK3_0776	JAK3	scaffold_div	CN(c1ccccc1CNc1nc(-c2cc(F)c(O)cc2CC(F)(F)F)cc2[nH]nc(C(=O)NCN)c12)S(C)(=O)=O	C	0.8718	0.1316	0.97	0.93	1	0.2601	JAK3;TYK2;Jak2;Tyk2;JAK2;Jak1;JAK1;Jak3;MAP3K9;PTK2	0.2601;0.2589;0.2588;0.2587;0.2488;0.2400;0.2397;0.2176;0.1644;0.1620	1;2;3;4;6;7;8;17;100;101	0.2601	3	0.1453	595.58	3.228	False
dec_JAK3_0777	JAK3	scaffold_div	CC=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(C(C)C)c3)nn3cccc23)c1	C	0.5412	0.1	0.93	1.72	1	0.2599	JAK3;Jak3;IGF1R;INSR;Btk;BTK;Tyk2;CAMK1D;Jak2;MAP2K7	0.2599;0.2143;0.2141;0.2099;0.2097;0.2091;0.2022;0.1993;0.1966;0.1928	1;29;30;32;33;35;39;44;49;54	0.2599	4	0.3588	430.52	4.377	True
dec_JAK3_0778	JAK3	scaffold_div	CC=CC(=O)N1CCC[C@@H](Nc2nc(Nc3cn(C)nc3C)nc3[nH]ccc23)C1	C	0.64	0.2526	0.89	2.32	1	0.2610	JAK3;Jak3;Btk;BTK;MAP2K7;Bmx;TXK;BMX;FGFR4;TEC	0.2610;0.2443;0.2389;0.2380;0.2347;0.2201;0.2098;0.2059;0.2023;0.2016	1;32;34;36;37;46;50;52;55;57	0.2610	5	0.575	394.48	2.722	True
dec_JAK3_0779	JAK3	scaffold_div	O=S(=O)(C[C@H]1CC[C@H](N(CF)c2ncnc3[nH]ccc23)CC1)N1CCOCC1	C	0.6719	0.358	0.92	1.75	1	0.2586	JAK3;JAK1;Jak1;JAK2;Jak3;Jak2;TYK2;TNK2;Tyk2;Ada	0.2586;0.2522;0.2508;0.2420;0.2269;0.2166;0.1960;0.1905;0.1893;0.1792	1;2;3;4;16;39;77;101;104;106	0.2586	3	0.7305	411.5	1.912	True
dec_JAK3_0780	JAK3	scaffold_div	CNC(=O)Cn1cc(Nc2ncc(C(N)=O)c(Nc3ccccc3CCF)n2)cn1	C	0.6923	0.1287	0.88	2.87	4	0.2583	Tyk2;TYK2;PTK2;JAK3;Jak3;Ptk2;STK17B;Jak1;STK17A;JAK1	0.3322;0.3246;0.2994;0.2583;0.2556;0.2555;0.2510;0.2474;0.2434;0.2428	1;2;3;22;30;31;45;46;48;49	0.3322	4	0.4176	412.43	1.517	True
dec_JAK3_0781	JAK3	scaffold_div	N#CCC(=O)N1CC[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccc(CO)cc4)cc23)C[C@H]1CO	C	0.5432	0.2323	0.91	2.03	1	0.2582	JAK3;Jak3;Jak1;JAK1;TYK2;Jak2;Tyk2;JAK2;MAP2K7;CAMK1D	0.2582;0.2242;0.1987;0.1959;0.1877;0.1865;0.1841;0.1698;0.1613;0.1606	1;3;31;32;36;37;40;62;63;64	0.2582	5	0.4117	462.51	1.27	True
dec_JAK3_0782	JAK3	scaffold_div	CN(CP)C(=O)N1CCC[C@@H](c2nnn3cnc4[nH]ccc4c23)C1	C	0.6818	0.3494	0.87	2.94	1	0.2579	JAK3;Jak1;JAK1;JAK2;Jak2;Jak3;Tyk2;TNK2;TYK2;ULK1	0.2579;0.2486;0.2480;0.2440;0.2437;0.2212;0.1747;0.1719;0.1707;0.1397	1;2;3;13;14;33;129;132;135;139	0.2579	4	0.7164	345.35	1.669	True
dec_JAK3_0783	JAK3	scaffold_div	Cn1cnc2c(Nc3ccc(C(=O)N4CCOCC4)cc3)nc3c(cc(C(=O)N(C4CC4)C4CC4)n3CCBr)c21	C	0.5513	0.1792	0.96	1.08	2	0.2570	Jak3;JAK3;Jak2;TYK2;Tyk2;JAK2;JAK1;MLKL;Jak1;ITK	0.2604;0.2570;0.2545;0.2484;0.2447;0.2396;0.2182;0.2139;0.2139;0.2137	1;3;4;9;27;47;112;139;140;141	0.2604	5	0.3008	606.53	4.301	False
dec_JAK3_0785	JAK3	scaffold_div	CNC(=O)c1cnc2[nH]ccc2c1NC1CCCN(Cc2ccccc2OC(F)(F)F)CC1	C	0.7746	0.2449	0.91	1.76	3	0.2568	TYK2;Tyk2;JAK3;Jak1;JAK1;JAK2;Jak3;Jak2;PTK2B;DDR1	0.2848;0.2715;0.2568;0.2452;0.2409;0.2289;0.2158;0.1964;0.1691;0.1629	1;2;3;4;5;6;17;44;60;70	0.2848	5	0.5104	461.49	4.288	True
dec_JAK3_0786	JAK3	scaffold_div	O=C(NCC(F)F)C1CCCN(N(CCl)c2ncnc3[nH]ccc23)C1	C	0.7812	0.3951	0.97	1.01	2	0.2792	ADA;JAK3;Ada;Jak3;JAK2;Jak1;JAK1;pbp1b;Jak2;TYK2	0.2807;0.2792;0.2745;0.2682;0.2252;0.2166;0.2143;0.2114;0.2079;0.1978	1;13;16;26;48;49;50;60;63;75	0.2807	3	0.5986	372.81	1.969	True
dec_JAK3_0787	JAK3	scaffold_div	N#CC[C@H]1CC[C@H](n2c(CNC(=O)C=CCl)nc3cnc4[nH]ccc4c32)CC1	C	0.8125	0.2921	0.95	1.47	1	0.2549	JAK3;JAK1;Jak1;JAK2;Jak3;Jak2;TYK2;TNK2;Tyk2;E	0.2549;0.2454;0.2447;0.2333;0.2328;0.2270;0.1783;0.1722;0.1693;0.1321	1;2;8;27;28;35;134;136;137;139	0.2549	4	0.638	396.88	3.926	True
dec_JAK3_0788	JAK3	scaffold_div	O=C(C=CS)N1C[C@@H](F)C[C@@H](Nc2ncnc3[nH]ccc23)C1	C	0.8	0.325	0.94	1.46	1	0.2544	JAK3;JAK1;Jak1;Jak3;Jak2;JAK2;MAP2K7;TYK2;Tyk2;TNK2	0.2544;0.2433;0.2368;0.2173;0.2128;0.2114;0.1705;0.1618;0.1583;0.1495	1;2;18;37;40;55;120;136;138;140	0.2544	4	0.5947	321.38	1.752	True
dec_JAK3_0789	JAK3	scaffold_div	O=S(=O)(C[C@H]1C[C@@H](N(CP)c2ncnc3[nH]ccc23)C1)N1CCC(O)C1	C	0.697	0.3827	0.84	3.25	1	0.2541	JAK3;JAK1;Jak1;Jak3;JAK2;Jak2;ADA;Ada;TNK2;TYK2	0.2541;0.2340;0.2313;0.2312;0.2053;0.2031;0.1990;0.1905;0.1888;0.1731	1;2;12;13;29;37;53;78;80;104	0.2541	3	0.6984	397.44	0.772	True
dec_JAK3_0790	JAK3	scaffold_div	C[C@H](CCF)n1cc(-c2nc(-c3cnn(CCN4CCCC4=O)c3)cn3nccc23)cn1	C	0.6234	0.1132	0.92	1.85	1	0.2539	JAK3;JAK2;Jak2;JAK1;Jak1;Jak3;TYK2;MLKL;Tyk2;KIT	0.2539;0.2492;0.2367;0.2290;0.2275;0.1977;0.1918;0.1903;0.1832;0.1703	1;2;3;5;6;12;16;29;81;90	0.2539	4	0.4239	436.5	2.999	True
dec_JAK3_0791	JAK3	scaffold_div	CNC(=O)c1cnc2[nH]ccc2c1N[C@H]1CCN(Cc2ccccn2)C[C@@H]1F	C	0.806	0.2717	0.92	1.77	3	0.2537	TYK2;Tyk2;JAK3;JAK2;Jak1;JAK1;Jak2;Jak3;PTK2;Htr4	0.2784;0.2710;0.2537;0.2530;0.2526;0.2512;0.2210;0.2074;0.1937;0.1565	1;2;3;4;5;6;7;20;24;94	0.2784	4	0.6307	382.44	2.342	True
dec_JAK3_0792	JAK3	scaffold_div	O=C(C=CO)N1CC[C@H](F)[C@@H](Oc2nc(Nc3cnn(C4CC4)c3)nc3[nH]cc(Cl)c23)C1	C	0.8472	0.1619	0.95	1.42	1	0.2530	JAK3;Jak3;BTK;Btk;Jak2;MAP2K7;JAK1;TEC;TYK2;Jak1	0.2530;0.2208;0.2129;0.2127;0.2021;0.2021;0.1932;0.1905;0.1820;0.1818	1;17;34;35;37;38;50;60;70;71	0.2530	5	0.3802	461.89	3.276	True
dec_JAK3_0793	JAK3	scaffold_div	N#CCCn1cc(Nc2nc3cccc(-c4ccccc4OCN)n3n2)cn1	C	0.4247	0.1429	0.93	1.6	6	0.2512	JAK2;Jak2;PTK2;TYK2;Tyk2;JAK3;pk7;Jak1;JAK1;Jak3	0.2866;0.2785;0.2692;0.2643;0.2573;0.2512;0.2419;0.2400;0.2372;0.2318	1;2;4;6;20;57;65;66;67;68	0.2866	4	0.4771	374.41	2.545	True
dec_JAK3_0794	JAK3	mid_cosine	CC=CC(=O)N1CC[C@@H](Nc2nc(Nc3cnn(CC)c3)nc3[nH]cc(Cl)c23)C1	C	0.7917	0.2	0.94	1.6	3	0.2594	Btk;BTK;JAK3;MAP2K7;TXK;TEC;Bmx;Jak3;BMX;ITK	0.2722;0.2716;0.2594;0.2389;0.2380;0.2376;0.2354;0.2337;0.2263;0.2224	1;3;4;34;36;37;44;46;84;86	0.2722	6	0.5351	414.9	3.16	True
dec_JAK3_0795	JAK3	mid_cosine	NC=CC(=O)N1CCC[C@@H](Nc2nc(Nc3cnn(CC(F)F)c3)nc3[nH]ncc23)C1	C	0.8696	0.1863	0.91	1.84	4	0.2532	MAP2K7;Btk;BTK;JAK3;Jak3;TEC;Bmx;BMX;TXK;CDK7	0.2614;0.2535;0.2535;0.2532;0.2329;0.2143;0.2135;0.2087;0.2069;0.1938	1;9;10;11;44;48;49;50;52;84	0.2614	5	0.4108	432.44	1.433	True
dec_JAK3_0796	JAK3	mid_cosine	O=C(C=CO)N1CC[C@H](F)[C@@H](Oc2nc(Nc3cnn(C4CC4)c3)nc3[nH]cc(Cl)c23)C1	C	0.8472	0.1619	0.95	1.42	1	0.2530	JAK3;Jak3;BTK;Btk;Jak2;MAP2K7;JAK1;TEC;TYK2;Jak1	0.2530;0.2208;0.2129;0.2127;0.2021;0.2021;0.1932;0.1905;0.1820;0.1818	1;17;34;35;37;38;50;60;70;71	0.2530	5	0.3802	461.89	3.276	True
dec_JAK3_0797	JAK3	mid_cosine	Cn1cc(Nc2nc(N[C@@H]3CCCN(C(=O)CCF)C3)c3c(Cl)n[nH]c3n2)cn1	C	0.7746	0.2121	0.94	1.35	1	0.2518	JAK3;Jak2;Jak3;Tyk2;BTK;PTK2B;Btk;TYK2;PTK2;JAK2	0.2518;0.2473;0.2439;0.2422;0.2390;0.2348;0.2342;0.2322;0.2315;0.2272	1;2;4;6;8;12;13;20;23;38	0.2518	5	0.5584	421.87	2.246	True
dec_JAK3_0798	JAK3	mid_cosine	N#CCCn1cc(Nc2nc3cccc(-c4ccccc4OCN)n3n2)cn1	C	0.4247	0.1429	0.93	1.6	6	0.2512	JAK2;Jak2;PTK2;TYK2;Tyk2;JAK3;pk7;Jak1;JAK1;Jak3	0.2866;0.2785;0.2692;0.2643;0.2573;0.2512;0.2419;0.2400;0.2372;0.2318	1;2;4;6;20;57;65;66;67;68	0.2866	4	0.4771	374.41	2.545	True
dec_MAP2K1_0805	MAP2K1	top_cosine	NCC(=O)c1c(Nc2ccc(I)cc2F)c(F)c(=O)n(C[C@H](O)CO)c1Nc1ccc(I)cc1F	C	0.5068	0.3059	0.85	2.01	1	0.5047	MAP2K1;Map2k1;MAP2K2;Map2k2;MAP2K4;HPD;EIF2AK3;hpk1;MAPK14;TEK	0.5047;0.4827;0.4773;0.4734;0.2713;0.2231;0.2128;0.2043;0.1964;0.1927	1;11;13;16;23;24;29;32;35;38	0.5047	1	0.1698	714.22	3.457	False
dec_MAP2K1_0806	MAP2K1	top_cosine	O=C(CO)c1cc(Nc2ccc(I)cc2F)c(F)c(F)c1Nc1ccc(I)cc1F	C	0.587	0.3971	0.91	1.27	1	0.4720	MAP2K1;Map2k2;MAP2K2;Map2k1;MAP2K4;gag-pol;MAPK14;TEK;hpk1;HPD	0.4720;0.4684;0.4661;0.4650;0.2278;0.2007;0.1994;0.1984;0.1955;0.1940	1;5;11;12;23;26;30;31;32;34	0.4720	1	0.1727	642.13	6.114	False
dec_MAP2K1_0807	MAP2K1	top_cosine	N=C(c1ccc(I)c(O)c1)c1c(C#CN)ccc(F)c1Nc1ccc(I)cc1F	C	0.3651	0.2857	0.95	1.14	1	0.4622	MAP2K1;Map2k1;MAP2K2;Map2k2;MAP2K4;gag-pol;pol;hpk1;MAP3K8;BUB1	0.4622;0.4555;0.4539;0.4487;0.2907;0.2623;0.2587;0.2485;0.2360;0.2344	1;7;12;13;23;25;30;105;113;114	0.4622	2	0.1392	615.16	5.307	False
dec_MAP2K1_0808	MAP2K1	top_cosine	O=C(NOC[C@H](O)CO)c1cc(CP)c(Nc2ccc(I)cc2F)c(F)c1Nc1ccc(I)cc1F	C	0.7458	0.3373	0.74	3.52	1	0.4619	MAP2K1;MAP2K2;Map2k1;Map2k2;TNIK;hpk1;MAP2K4;RIPK2;gag-pol;TEK	0.4619;0.4541;0.4527;0.4509;0.2351;0.2339;0.2311;0.2283;0.2232;0.2197	1;10;11;13;24;26;30;31;33;36	0.4619	2	0.1114	745.21	5.19	False
dec_MAP2K1_0809	MAP2K1	top_cosine	O=C(NCl)c1c(Nc2ccc(I)cc2F)cc(F)cc1Nc1ccc(I)cc1F	C	0.5957	0.3188	0.9	1.12	2	0.4446	Map2k1;MAP2K1;MAP2K2;Map2k2;MAP2K4;gag-pol;pol;MAPK14;HPD;TEK	0.4454;0.4446;0.4442;0.4394;0.2516;0.2376;0.2270;0.2162;0.2106;0.2065	1;2;3;11;23;24;38;105;107;112	0.4454	1	0.2149	643.57	6.684	False
dec_MAP2K1_0810	MAP2K1	top_cosine	NC(=O)c1c(Oc2ccc(CP)cc2)cc(F)c(F)c1Nc1ccc(I)cc1F	C	0.6667	0.3333	0.81	2.5	2	0.4386	Map2k2;MAP2K1;Map2k1;MAP2K2;roco4;TNIK;PIM1;PDK4;STK24;G3BP1	0.4432;0.4386;0.4384;0.4375;0.2687;0.2660;0.2614;0.2543;0.2514;0.2500	1;2;3;4;24;25;27;28;29;32	0.4432	1	0.3169	530.22	5.718	False
dec_MAP2K1_0811	MAP2K1	top_cosine	NC(=O)c1c(Oc2ccc(OCF)cc2)cc(O)c(F)c1Nc1ccc(I)cc1F	C	0.6061	0.2976	0.84	2.28	3	0.4351	Map2k2;MAP2K2;MAP2K1;Map2k1;MAP2K4;STK24;Mapk14;MAPK14;TNIK;MAPKAPK2	0.4380;0.4364;0.4351;0.4319;0.2454;0.2450;0.2431;0.2427;0.2420;0.2415	1;2;3;9;24;25;26;27;28;29	0.4380	1	0.3649	530.24	5.216	False
dec_MAP2K1_0812	MAP2K1	top_cosine	N/C(=N\C(CO)CP)c1c(Nc2ccc(I)cc2F)c(F)c(F)c(F)c1Nc1ccc(I)cc1F	C	0.4627	0.3038	0.9	1.13	1	0.4399	MAP2K1;Map2k1;MAP2K2;Map2k2;MAP2K4;gag-pol;TNIK;hpk1;pol;MAPK8	0.4399;0.4306;0.4263;0.4178;0.2484;0.2204;0.2202;0.2197;0.2055;0.1954	1;8;12;14;23;27;28;29;38;109	0.4399	1	0.0571	734.19	6.02	False
dec_MAP2K1_0813	MAP2K1	top_cosine	CCC(=O)c1cc(C(=O)NOC[C@@H](O)CO)c(Nc2ccc(I)cc2F)n(C)c1=O	C	0.7344	0.3478	0.96	0.92	1	0.4395	MAP2K1;Map2k1;MAP2K2;Map2k2;MAP2K4;gag-pol;ABL1;pol;MAPK14;EIF2AK3	0.4395;0.4299;0.4213;0.4207;0.2377;0.1973;0.1939;0.1896;0.1842;0.1840	1;11;17;18;23;26;29;34;55;57	0.4395	1	0.2184	533.29	1.48	False
dec_MAP2K1_0814	MAP2K1	top_cosine	Cn1c(Nc2ccc(I)cc2)c(C(=O)CF)c(Nc2ccc(I)cc2F)c(F)c1=O	C	0.4853	0.381	0.95	0.99	1	0.4475	MAP2K1;MAP2K2;Map2k2;Map2k1;hpk1;MAP2K4;gag-pol;HPD;MAPK14;TNIK	0.4475;0.4257;0.4250;0.4246;0.2478;0.2174;0.2138;0.2065;0.2035;0.2031	1;11;13;14;23;26;27;32;34;35	0.4475	1	0.2762	639.15	5.512	False
dec_MAP2K1_0815	MAP2K1	top_cosine	NCCCCS(=O)(=O)Nc1nccc(Cc2cc(C(N)=O)c(Nc3ccc(I)cc3F)c(F)c2F)c1F	C	0.8382	0.2903	0.97	0.84	2	0.4205	Map2k1;MAP2K1;MAP2K2;Map2k2;MAP2K4;FER;hpk1;TEK;EIF2AK3;gag-pol	0.4208;0.4205;0.4123;0.4050;0.2804;0.1985;0.1908;0.1849;0.1819;0.1795	1;2;7;16;23;24;25;27;28;29	0.4208	3	0.1396	651.42	4.157	False
dec_MAP2K1_0816	MAP2K1	top_cosine	O=C(NC1CC1)c1cc(Cc2ccnc(NS(=O)(=O)NCO)c2F)c(F)c(F)c1Nc1ccc(I)cc1F	C	0.8194	0.3191	0.97	0.85	2	0.4164	Map2k1;MAP2K1;MAP2K2;Map2k2;gag-pol;MAP2K4;hpk1;pol;hdaH;EEF2K	0.4175;0.4164;0.4153;0.4106;0.2451;0.2404;0.2328;0.2213;0.2130;0.2005	1;2;3;10;23;24;27;32;70;115	0.4175	2	0.1277	665.41	3.665	False
dec_MAP2K1_0817	MAP2K1	top_cosine	CN(C)C(=O)c1cc(Cc2cccc(NS(=O)(=O)NCO)c2F)c(F)c(F)c1Nc1ccc(I)cc1F	C	0.6957	0.2967	0.97	0.87	2	0.4159	Map2k1;MAP2K1;Map2k2;MAP2K2;MAP2K4;gag-pol;hdaH;pol;hpk1;HDAC11	0.4164;0.4159;0.4129;0.4114;0.2184;0.2049;0.1964;0.1893;0.1824;0.1792	1;2;5;10;23;24;27;34;78;111	0.4164	2	0.1584	652.41	4.08	False
dec_MAP2K1_0818	MAP2K1	top_cosine	CNC(=O)c1c(O)c(Nc2ccc(I)cc2F)c(F)c(F)c1Nc1ccc(SC(F)(F)F)cc1	C	0.3968	0.2941	0.85	1.55	2	0.4106	Map2k1;MAP2K1;Map2k2;MAP2K2;MAP2K4;LTB4R;TNIK;MAPK8;MAPK10;CCR2	0.4111;0.4106;0.4092;0.4081;0.2153;0.1988;0.1954;0.1898;0.1885;0.1839	1;2;3;8;23;27;28;31;33;34	0.4111	1	0.1058	613.32	6.873	False
dec_MAP2K1_0819	MAP2K1	top_cosine	N/C(=N\C(CO)CCl)c1c(Nc2ccc(I)cc2F)s[nH]c1=O	C	0.473	0.2644	0.97	0.82	1	0.4245	MAP2K1;MAP2K2;Map2k2;Map2k1;MAP2K4;MX1;hpk1;MAPKAPK2;MAPK8;CHEK2	0.4245;0.4203;0.4138;0.4117;0.3047;0.2897;0.2862;0.2754;0.2743;0.2715	1;8;10;13;23;24;25;28;31;33	0.4245	1	0.2249	470.7	2.229	True
dec_MAP2K1_0820	MAP2K1	top_cosine	NC(=O)c1cc(Cc2ccnc(NS(=O)(=O)NCS)c2F)c(F)c(F)c1Nc1ccc(I)cc1F	C	0.8507	0.2935	0.84	2.48	2	0.4098	Map2k1;MAP2K1;MAP2K2;Map2k2;MAP2K4;gag-pol;pol;hpk1;TEK;hdaH	0.4109;0.4098;0.4079;0.4052;0.2300;0.2266;0.2236;0.2103;0.1999;0.1858	1;2;5;10;23;24;27;28;98;112	0.4109	2	0.1053	641.41	3.81	False
dec_MAP2K1_0821	MAP2K1	top_cosine	NC(=O)c1cc(Cc2ccnc(NS(=O)(=O)NCCOCO)c2F)c(F)c(F)c1Nc1ccc(I)cc1F	C	0.8571	0.2887	0.86	2.09	1	0.4121	MAP2K1;Map2k1;MAP2K2;Map2k2;MAP2K4;pol;gag-pol;hpk1;EIF2AK3;walK	0.4121;0.4111;0.4060;0.4035;0.2503;0.2119;0.2065;0.2038;0.1982;0.1870	1;3;9;14;23;24;25;28;30;33	0.4121	2	0.086	669.4	2.889	False
dec_MAP2K1_0823	MAP2K1	top_cosine	O=C(OCBr)c1cnc(Nc2ccc(I)cc2F)cc1Nc1ccc(I)cc1F	C	0.4375	0.3117	0.79	3.05	1	0.4113	MAP2K1;Map2k1;Map2k2;MAP2K2;MAPK10;MAPK8;MAPK14;MAP2K4;hpk1;gag-pol	0.4113;0.4095;0.4039;0.4030;0.2053;0.2050;0.2004;0.1928;0.1890;0.1886	1;7;15;17;24;25;28;35;37;39	0.4113	3	0.1749	686.03	6.565	False
dec_MAP2K1_0824	MAP2K1	top_cosine	O=C(NC1CC1)c1cc(Cc2ccnc(NS(=O)(=O)CCO)c2F)c(F)c(F)c1Nc1ccc(I)cc1F	C	0.8592	0.3191	0.97	0.86	3	0.4078	Map2k1;MAP2K2;MAP2K1;Map2k2;hpk1;MAP2K4;gag-pol;FGFR1;FER;EEF2K	0.4086;0.4086;0.4078;0.4036;0.2429;0.2349;0.2166;0.1977;0.1968;0.1953	1;2;3;12;23;25;26;29;30;34	0.4086	2	0.1907	664.42	4.203	False
dec_MAP2K1_0825	MAP2K1	top_cosine	CCOCCS(=O)(=O)Nc1cccc(Cc2cc(C(N)=O)c(Nc3ccc(I)cc3F)n(C)c2=O)c1F	C	0.831	0.3366	0.95	0.92	1	0.4131	MAP2K1;Map2k1;Map2k2;MAP2K2;MAP2K4;EIF2AK3;gag-pol;pol;PKMYT1;hpk1	0.4131;0.4076;0.3987;0.3970;0.2425;0.2251;0.2223;0.2128;0.2003;0.1995	1;13;16;17;23;24;25;33;108;109	0.4131	3	0.2161	646.45	3.48	False
dec_MAP2K1_0826	MAP2K1	top_cosine	O=C(NC1CC1)c1cc(Cc2ccnc(NS(=O)(=O)NCBr)c2F)c(F)c(Cl)c1Nc1ccc(I)cc1F	C	0.7089	0.2929	0.97	0.85	3	0.4071	MAP2K2;Map2k1;MAP2K1;Map2k2;MAP2K4;gag-pol;FER;pol;hdaH;EEF2K	0.4078;0.4077;0.4071;0.4044;0.2405;0.2307;0.2117;0.2085;0.1960;0.1933	1;2;3;6;23;24;27;33;115;121	0.4078	1	0.1232	744.76	5.582	False
dec_MAP2K1_0827	MAP2K1	top_cosine	NC(=O)c1cc(Cc2ccnc(NS(=O)(=O)C(CO)CS)c2F)c(F)c(F)c1Nc1ccc(I)cc1F	C	0.7571	0.2812	0.96	0.87	1	0.4103	MAP2K1;Map2k1;MAP2K2;Map2k2;MAP2K4;hpk1;TEK;GAK;gag-pol;pol	0.4103;0.4083;0.4063;0.3966;0.2681;0.2108;0.2053;0.2048;0.1995;0.1854	1;3;8;16;23;24;26;27;28;36	0.4103	3	0.127	670.45	3.708	False
dec_MAP2K1_0828	MAP2K1	top_cosine	NC(=O)c1cc(Cc2cccc(NS(=O)(=O)NCCP)c2F)c(F)c(F)c1Nc1ccc(I)cc1F	C	0.8116	0.3111	0.71	4.39	1	0.4082	MAP2K1;Map2k1;Map2k2;MAP2K2;gag-pol;hpk1;MAP2K4;pol;TEK;IRAK4	0.4082;0.4067;0.4036;0.4014;0.2324;0.2255;0.2157;0.2128;0.2124;0.2112	1;3;6;7;23;26;29;52;59;74	0.4082	2	0.1476	654.36	4.402	False
dec_MAP2K1_0829	MAP2K1	top_cosine	Cn1c(Nc2ccc(I)cc2F)c(C(N)=O)cc(Cc2cccc(NS(=O)(=O)NCS)c2F)c1=O	C	0.8696	0.3505	0.7	4.58	1	0.4266	MAP2K1;Map2k1;Map2k2;MAP2K2;hpk1;pol;CXCR2;CXCR1;MAP2K4;gag-pol	0.4266;0.4066;0.4017;0.4007;0.2464;0.2223;0.2195;0.2136;0.2127;0.2066	1;11;15;16;23;25;30;34;36;39	0.4266	3	0.1402	635.46	2.835	False
dec_MAP2K1_0830	MAP2K1	top_cosine	O=C(NOC[C@H](O)CO)c1cc(-c2cc3ccc(OCO)cc3oc2=O)c(F)c(F)c1Nc1ccc(I)cc1F	C	0.5974	0.28	0.93	1.11	1	0.4120	MAP2K1;Map2k1;MAP2K2;Map2k2;STK33;gag-pol;pol;cckA;BMX;hdaH	0.4120;0.4064;0.4016;0.3988;0.2094;0.1869;0.1804;0.1756;0.1700;0.1686	1;7;12;14;23;28;31;64;111;112	0.4120	3	0.0738	672.35	3.569	False
dec_MAP2K1_0831	MAP2K1	top_cosine	O=C(NC1CC1)c1cc(Cc2ccnc(NS(=O)(=O)NCCl)c2F)c(F)c(F)c1Nc1ccc(I)cc1F	C	0.8082	0.3158	0.97	0.84	2	0.4048	Map2k1;MAP2K1;MAP2K2;Map2k2;gag-pol;MAP2K4;pol;EEF2K;hpk1;hdaH	0.4054;0.4048;0.4044;0.3986;0.2445;0.2400;0.2214;0.2035;0.1985;0.1984	1;2;3;4;23;24;33;107;108;110	0.4054	1	0.1051	683.85	4.912	False
dec_MAP2K1_0832	MAP2K1	top_cosine	NCCCNS(=O)(=O)Nc1nccc(Cc2cc(C(N)=O)c(Nc3ccc(I)cc3F)c(F)c2F)c1F	C	0.9091	0.2872	0.98	0.82	2	0.4036	Map2k1;MAP2K1;MAP2K2;Map2k2;MAP2K4;FER;hpk1;gag-pol;TEK;EIF2AK3	0.4040;0.4036;0.3958;0.3903;0.2714;0.2026;0.1862;0.1827;0.1824;0.1757	1;2;14;16;23;24;25;27;28;31	0.4040	3	0.1219	652.41	3.271	False
dec_MAP2K1_0833	MAP2K1	top_cosine	NC(=O)c1cc(Cc2cccc(CS(=O)(=O)NCF)c2)c(F)c(F)c1Nc1ccc(I)cc1F	C	0.7164	0.3103	0.77	3.5	1	0.4069	MAP2K1;Map2k1;MAP2K2;Map2k2;gag-pol;MAP2K4;pol;GSTA1;TEK;hpk1	0.4069;0.4045;0.4011;0.3984;0.2196;0.2108;0.2064;0.1943;0.1857;0.1784	1;3;9;12;23;26;27;108;111;112	0.4069	2	0.1898	607.37	4.488	False
